year,country,geo,category_key,category_label,product,prod_code,price_eur_tonne
2000,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,06192000,305.50
2000,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,974.30
2000,Czechia,CZ,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,198.00
2000,Czechia,CZ,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,111.60
2000,Czechia,CZ,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,02400000,27.22
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,04199904,473.00
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,04195000,145.50
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,04110000,330.50
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,04194100,379.30
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,1274.60
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,04199906,1059.90
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,04199903,338.30
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,04192100,610.10
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,04196000,143.20
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,04191200,134.20
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Savoy cabbage: all qualities - prices per 100 kg,04191300,160.90
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Spinach - prices per 100 kg,04193000,80.10
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,04121000,611.30
2000,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,04191100,96.90
2000,Denmark,DK,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,01300000,125.70
2000,Denmark,DK,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,01400000,124.00
2000,Denmark,DK,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,192.80
2000,Denmark,DK,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,01200000,109.90
2000,Denmark,DK,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,01110000,119.30
2000,Denmark,DK,orchards,Orchards/Vineyards (perennial),Blackcurrants - prices per 100 kg,06199300,2141.20
2000,Denmark,DK,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,06110000,472.20
2000,Denmark,DK,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,06120000,554.10
2000,Denmark,DK,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,06192000,1232.90
2000,Denmark,DK,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,6526.90
2000,Denmark,DK,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,2237.80
2000,Denmark,DK,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,2237.80
2000,Denmark,DK,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,167.70
2000,Denmark,DK,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,02400000,47.22
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,04195000,301.90
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,04110000,744.60
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,04194200,883.20
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,3237.30
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,04192200,1452.10
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,04196000,158.30
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,04122000,970.00
2000,Denmark,DK,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,04191100,173.70
2000,Estonia,EE,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,01300000,96.80
