year,country,geo,category_key,category_label,product,prod_code,price_eur_tonne
2005,Spain,ES,vegetables,Vegetables (fresh market/transplant),Green beans: all qualities - prices per 100 kg,04198100,1760.9
2005,Finland,FI,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,200.10000000000002
2005,Finland,FI,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,2679.4
2005,Finland,FI,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,635.3
2005,Finland,FI,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,04122000,1164.5
2005,France,FR,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,1049.8
2005,France,FR,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,652.4
2005,France,FR,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,3557.6
2005,France,FR,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,211.70000000000002
2005,France,FR,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,04199904,996.2
2005,Hungary,HU,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,364.90000000000003
2005,Hungary,HU,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,551.1
2005,Hungary,HU,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,1557.8
2005,Hungary,HU,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,189.8
2005,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,1089.1
2005,Ireland,IE,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,01400000,105.60000000000001
2005,Ireland,IE,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,02400000,55.57
2005,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,2311.5
2005,Italy,IT,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,01400000,174.0
2005,Italy,IT,orchards,Orchards/Vineyards (perennial),Lemons: all varieties - prices per 100 kg,06230000,418.8
2005,Italy,IT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,269.7
2005,Italy,IT,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,04121000,517.0
2005,Lithuania,LT,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,181.1
2005,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,1646.5
2005,Lithuania,LT,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,203.5
2005,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,04192200,1466.5
2005,Luxembourg,LU,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,1021.0
2005,Luxembourg,LU,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,3400.0
2005,Luxembourg,LU,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,290.9
2005,Luxembourg,LU,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,04192100,3570.0
2005,Latvia,LV,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,181.1
2005,Latvia,LV,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,1309.4
2005,Latvia,LV,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,130.9
2005,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,04192200,2163.6000000000004
2005,Malta,MT,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,667.6999999999999
2005,Malta,MT,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,2265.3
2005,Malta,MT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,227.89999999999998
2005,Malta,MT,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,3081.5
2005,Netherlands,NL,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,01320000,107.5
2005,Netherlands,NL,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,3010.0
2005,Netherlands,NL,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,71.5
2005,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,2741.5
2005,Poland,PL,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,192.2
2005,Poland,PL,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,2281.6
2005,Poland,PL,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,567.0
2005,Poland,PL,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,126.1
2005,Poland,PL,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,905.1
2005,Portugal,PT,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,822.0999999999999
2005,Portugal,PT,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3000.0
2005,Portugal,PT,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,11827.0
2005,Portugal,PT,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,264.20000000000005
2005,Portugal,PT,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,3224.4
2005,Romania,RO,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,784.3000000000001
2005,Romania,RO,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,867.2
2005,Romania,RO,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,1010.8
2005,Romania,RO,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,408.7
2005,Romania,RO,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,2361.3
2005,Sweden,SE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,217.89999999999998
2005,Sweden,SE,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,1997.5
2005,Sweden,SE,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,148.0
2005,Sweden,SE,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,04122000,1155.0
2005,Slovenia,SI,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,399.90000000000003
2005,Slovenia,SI,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3286.3
2005,Slovenia,SI,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,2331.9
2005,Slovenia,SI,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,158.7
2005,Slovenia,SI,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,1952.4
2005,Slovakia,SK,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,237.8
2005,Slovakia,SK,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3570.0
2005,Slovakia,SK,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,816.9
2005,Slovakia,SK,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,117.4
2005,Slovakia,SK,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,04199906,949.2
2005,United Kingdom,UK,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,191.8
2005,United Kingdom,UK,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,4720.7
2005,United Kingdom,UK,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,8218.8
2005,United Kingdom,UK,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,366.59999999999997
2005,United Kingdom,UK,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,4667.900000000001
2006,Austria,AT,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,340.90000000000003
2006,Austria,AT,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,4410.0
2006,Austria,AT,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,2518.2
2006,Austria,AT,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,262.3
2006,Austria,AT,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,5225.0
2006,Belgium,BE,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,01110000,119.2
2006,Belgium,BE,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,2989.1000000000004
2006,Belgium,BE,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,1977.8999999999999
2006,Belgium,BE,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,152.89999999999998
2006,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,04199904,1470.1
2006,Bulgaria,BG,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,245.6
2006,Bulgaria,BG,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,2571.8
2006,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,736.0
2006,Bulgaria,BG,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,141.2
2006,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,1227.1
2006,Cyprus,CY,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,01400000,755.5
2006,Cyprus,CY,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,3007.1
2006,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,06192000,3324.2000000000003
2006,Cyprus,CY,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,821.5
2006,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,5439.6
2006,Czechia,CZ,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,490.79999999999995
2006,Czechia,CZ,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,4179.5
2006,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,1223.7
2006,Czechia,CZ,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,282.0
2006,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,1519.8
2006,Germany,DE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,228.2
2006,Germany,DE,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,4390.5
2006,Germany,DE,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,274.3
2006,Germany,DE,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,3241.8
2006,Denmark,DK,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,231.9
2006,Denmark,DK,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,7554.5
2006,Denmark,DK,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,254.7
2006,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,04192200,2722.7999999999997
2006,Estonia,EE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,258.6
2006,Greece,EL,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,645.9000000000001
2006,Greece,EL,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,1080.0
2006,Greece,EL,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,1815.8000000000002
2006,Greece,EL,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,764.4
2006,Greece,EL,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,2443.4
2006,Spain,ES,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,503.2
2006,Spain,ES,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3100.0
2006,Spain,ES,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,2812.5
2006,Spain,ES,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,422.29999999999995
2006,Spain,ES,vegetables,Vegetables (fresh market/transplant),Green beans: all qualities - prices per 100 kg,04198100,1652.5
2006,Finland,FI,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,244.20000000000002
2006,Finland,FI,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,2634.5
2006,Finland,FI,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,691.8000000000001
2006,Finland,FI,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,04122000,1364.3000000000002
2006,France,FR,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,1211.9
2006,France,FR,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,714.2
2006,France,FR,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,4619.4
2006,France,FR,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,330.7
2006,France,FR,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,04199904,1376.8000000000002
2006,Hungary,HU,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,359.90000000000003
2006,Hungary,HU,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,473.2
2006,Hungary,HU,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,1738.4
2006,Hungary,HU,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,316.5
2006,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,1256.4
2006,Ireland,IE,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,01400000,128.3
2006,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,2311.3
2006,Italy,IT,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,01120000,161.1
2006,Italy,IT,orchards,Orchards/Vineyards (perennial),Lemons: all varieties - prices per 100 kg,06230000,384.0
2006,Italy,IT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,327.29999999999995
2006,Italy,IT,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,04121000,654.5999999999999
2006,Lithuania,LT,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,243.79999999999998
2006,Lithuania,LT,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,2402.7000000000003
2006,Lithuania,LT,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,282.9
2006,Lithuania,LT,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,04199906,1718.7
2006,Luxembourg,LU,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,1041.0
2006,Luxembourg,LU,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,3600.0
2006,Luxembourg,LU,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,403.29999999999995
2006,Luxembourg,LU,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,04192100,3710.0
2006,Latvia,LV,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,233.79999999999998
2006,Latvia,LV,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,2374.2
2006,Latvia,LV,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,140.9
2006,Latvia,LV,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,04199906,2703.5
2006,Malta,MT,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,465.20000000000005
2006,Malta,MT,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,2476.7
2006,Malta,MT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,257.5
2006,Malta,MT,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,3248.2
2006,Netherlands,NL,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,01320000,130.0
2006,Netherlands,NL,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,4370.0
2006,Netherlands,NL,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,195.0
2006,Netherlands,NL,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,4342.5
2006,Poland,PL,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,239.8
2006,Poland,PL,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,2803.3999999999996
2006,Poland,PL,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,632.6
2006,Poland,PL,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,117.8
2006,Poland,PL,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,927.3000000000001
2006,Portugal,PT,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,951.5999999999999
2006,Portugal,PT,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3000.0
2006,Portugal,PT,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,11672.1
2006,Portugal,PT,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,380.6
2006,Portugal,PT,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,3250.0
2006,Romania,RO,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,748.8
2006,Romania,RO,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,867.9000000000001
2006,Romania,RO,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,936.0
2006,Romania,RO,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,468.0
2006,Romania,RO,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,2442.0
2006,Sweden,SE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,239.1
2006,Sweden,SE,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,1785.9
2006,Sweden,SE,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,226.4
2006,Sweden,SE,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,04122000,1371.3999999999999
2006,Slovenia,SI,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,491.5
2006,Slovenia,SI,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3886.2
2006,Slovenia,SI,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,2189.5
2006,Slovenia,SI,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,264.40000000000003
2006,Slovenia,SI,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,2121.0
2006,Slovakia,SK,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,353.7
2006,Slovakia,SK,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3257.0
2006,Slovakia,SK,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,696.4
2006,Slovakia,SK,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,210.79999999999998
2006,Slovakia,SK,vegetables,Vegetables (fresh market/transplant),Green beans - prices per 100 kg,04197000,720.0
2006,United Kingdom,UK,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,225.5
2006,United Kingdom,UK,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,4696.9
2006,United Kingdom,UK,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,9622.6
2006,United Kingdom,UK,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,449.6
2006,United Kingdom,UK,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,4864.700000000001
2007,Austria,AT,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,374.09999999999997
2007,Austria,AT,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,4870.0
2007,Austria,AT,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,06199100,2198.1
2007,Austria,AT,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,255.10000000000002
2007,Austria,AT,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,4410.0
2007,Belgium,BE,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,01300000,179.60000000000002
2007,Belgium,BE,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,2989.1000000000004
2007,Belgium,BE,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,4606.5
2007,Belgium,BE,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,105.5
2007,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,1745.6999999999998
2007,Bulgaria,BG,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,310.5
2007,Bulgaria,BG,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,4202.900000000001
2007,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,1084.5
2007,Bulgaria,BG,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,254.60000000000002
2007,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,1407.8
2007,Cyprus,CY,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,01400000,746.5999999999999
2007,Cyprus,CY,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,3007.1
2007,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,3412.1
2007,Cyprus,CY,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,806.7
2007,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,04199901,5600.5
2007,Czechia,CZ,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,06490000,530.1
2007,Czechia,CZ,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,5385.1
2007,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,1695.3
2007,Czechia,CZ,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,325.4
2007,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,04199906,1931.2
2007,Germany,DE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,285.1
2007,Germany,DE,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,4795.6
2007,Germany,DE,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,242.89999999999998
2007,Germany,DE,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,04199910,3281.5
2007,Denmark,DK,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,278.9
2007,Denmark,DK,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,7563.099999999999
2007,Denmark,DK,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,233.5
2007,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,04192200,2685.7
2007,Estonia,EE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,318.6
2007,Greece,EL,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,939.5
2007,Greece,EL,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,1530.0
2007,Greece,EL,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,1891.6999999999998
2007,Greece,EL,rowCrops,Row crops,Beetroot - prices per 100 kg,04199905,843.5
2007,Greece,EL,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,04199906,2476.6
2007,Spain,ES,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,548.4000000000001
2007,Spain,ES,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,02920000,3360.0
2007,Spain,ES,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,06199200,3732.5
2007,Spain,ES,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,473.6
2007,Spain,ES,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,04199000,1842.3
2007,Finland,FI,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,02110000,285.3
2007,Finland,FI,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,06193100,3575.0
2007,Finland,FI,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,885.3
2007,Finland,FI,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,04194200,1341.2
2007,France,FR,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,1285.3999999999999
2007,France,FR,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,974.4
2007,France,FR,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,06193000,4924.700000000001
2007,France,FR,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,05120000,225.5
2007,France,FR,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,04199904,1504.3000000000002
2007,Hungary,HU,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,06410000,617.7
2007,Hungary,HU,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,02300000,499.20000000000005
2007,Hungary,HU,orchards,Orchards/Vineyards (perennial),Strawberries under glass - prices per 100 kg,06193200,2119.5
2007,Hungary,HU,rowCrops,Row crops,Early potatoes - prices per 100 kg,05110000,407.9
2007,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,04199906,1308.8
2007,Ireland,IE,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,01110000,200.9
